Wing_Span,Length,Height,Multi_Engine,TP_mods,Engine_Type,AUW,MEW,FW,Vmax,Vcruise,Vstall,Range,Hmax,Hmax_(One),ROC,ROC_(One),Vlo,Slo,Vl,Sl
55.0,27.5,10.916666666666666,1,0,0,5400.0,2650.0,268.0,100.0,57.0,48.0,347.97226225008376,17155.096517342237,17155.096517342237,871.7337559726991,871.7337559726991,2257.0,1421.0,2409.5287639229123,1316.9394435491522
36.583333333333336,28.33333333333333,9.75,1,0,0,3100.0,1860.0,435.5,173.0,166.0,53.0,640.0,21000.0,21000.0,1210.0,1210.0,1110.0,590.0,1275.0,700.0
38.5,27.5,8.416666666666666,0,0,0,3800.0,2406.0,723.6,202.0,157.0,55.0,681.0,15000.0,3800.0,1340.0,212.0,1520.0,880.0,1238.0,590.0
38.91666666666666,28.5,9.916666666666666,0,0,0,4200.0,2623.0,670.0,170.0,162.0,60.0,685.0,17900.0,3650.0,1360.0,190.0,1420.0,1000.0,1335.0,705.0
35.833333333333336,26.83333333333333,12.416666666666666,1,0,0,2550.0,1834.0,348.40000000000003,117.0,116.0,44.0,539.0,15500.0,15500.0,870.0,870.0,1850.0,1135.0,1390.0,675.0
39.75,33.416666666666664,11.333333333333334,0,0,0,6800.0,4237.0,1139.0,240.0,222.0,76.0,826.0,26000.0,13340.0,1700.0,300.0,2516.0,2012.0,2110.0,1045.0
43.0,28.75,11.25,1,0,0,4340.0,3050.0,804.0,213.0,203.0,58.0,1343.0,25000.0,25000.0,1382.049598726555,1382.049598726555,2090.0,1087.0,1968.0,1020.0
27.0,20.0,6.5,1,0,0,1320.0,770.0,201.0,120.0,113.0,38.0,715.0,12000.0,12000.0,1000.0,1000.0,1730.0,1120.0,1585.0,785.0
45.0,33.833333333333336,14.583333333333334,1,0,1,7255.0,4417.0,2144.0,183.0,135.0,60.0,1132.0,25000.0,25000.0,1340.0,1340.0,2054.5331423296266,1468.0,1841.0762890234143,765.0
38.833333333333336,28.166666666666668,9.666666666666666,1,0,0,3850.0,2220.0,582.9,175.0,154.69217995398174,53.0,600.0,16000.0,16000.0,1060.0,1060.0,2050.0,1215.0,1585.0,815.0
41.083333333333336,36.41666666666666,12.916666666666666,0,0,0,7450.0,5048.0,1427.1,257.0,241.0,74.0,1197.0,30200.0,14900.0,1940.0,350.0,2323.0,1786.0,2293.0,720.0
36.083333333333336,24.666666666666668,8.333333333333334,1,0,0,2740.0,1671.0,428.8,175.0,170.0,53.0,690.0,18800.0,18800.0,1030.0,1030.0,1550.0,880.0,1550.0,770.0
